k,exact,IAPPA1_q1.75,IAPPA2_q1.75,delta1_bound_component,delta2_bound_component
1002,3.938816225055252e-15,2.9487406450641315e-09,1.3651601193303024e-12,0.0077008581907420754,2.860974868641536e-07
1003,4.0782785658269e-15,2.9456236194420427e-09,1.3483150070462662e-12,0.007696858125429348,2.85530517757554e-07
1004,4.220978710148909e-15,2.9425036592298385e-09,1.3316725543771379e-12,0.007692864083083697,2.849652329315702e-07
1005,4.3669485516180625e-15,2.9393796034950946e-09,1.3152303774097038e-12,0.007688876048742394,2.844016257199793e-07
1006,4.516219649102367e-15,2.9362503064890286e-09,1.2989861193554626e-12,0.0076848940074944775,2.8383968948951195e-07
1007,4.668823223989791e-15,2.933114637919632e-09,1.2829374502620892e-12,0.0076809179444805266,2.832794176396569e-07
1008,4.8247901575825145e-15,2.9299714832210814e-09,1.2670820667275037e-12,0.007676947844892429,2.8272080360246725e-07
1009,4.984150988633008e-15,2.9268197438192547e-09,1.2514176916165318e-12,0.007672983693973156,2.821638408423676e-07
1010,5.1469359110182584e-15,2.92365833739317e-09,1.235942073780147e-12,0.007669025477016537,2.8160852285596293e-07
1011,5.313174771548632e-15,2.9204861981321556e-09,1.2206529877772826e-12,0.007665073179367031,2.810548431718486e-07
1012,5.482897067907887e-15,2.9173022769885494e-09,1.2055482335991946e-12,0.007661126786419511,2.805027953504216e-07
1013,5.656131946720917e-15,2.914105541925781e-09,1.1906256363963636e-12,0.0076571862836190335,2.799523729836931e-07
1014,5.832908201745935e-15,2.9108949781616026e-09,1.1758830462079284e-12,0.007653251656460624,2.7940356969510256e-07
1015,6.0132542721878155e-15,2.90766958840632e-09,1.1613183376936265e-12,0.007649322890489053,2.7885637913933283e-07
1016,6.19719824112944e-15,2.9044283930958183e-09,1.1469294098682327e-12,0.00764539997129862,2.783107950021265e-07
1017,6.384767834077924e-15,2.9011704306192223e-09,1.1327141858384877e-12,0.007641482884532933,2.777668110001038e-07
1018,6.5759904176227035e-15,2.89789475754097e-09,1.1186706125424888e-12,0.007637571615884695,2.772244208805814e-07
1019,6.770892998202472e-15,2.89460044881716e-09,1.1047966604915366e-12,0.007633666151095489,2.766836184213927e-07
1020,6.969502220978092e-15,2.891286598005985e-09,1.091090323514425e-12,0.007629766475955564,2.761443974307091e-07
1021,7.17184436880866e-15,2.8879523174720555e-09,1.0775496185041532e-12,0.007625872576303618,2.75606751746863e-07
1022,7.377945361327866e-15,2.88459673858446e-09,1.0641725851670461e-12,0.0076219844380265925,2.750706752381711e-07
1023,7.587830754118051e-15,2.881219011908395e-09,1.050957285774274e-12,0.007618102047059459,2.745361618027601e-07
1024,7.801525737979193e-15,2.877818307390194e-09,1.0379018049157466e-12,0.007614225389385007,2.7400320536839233e-07
1025,8.019055138290273e-15,2.874393814535566e-09,1.0250042492563733e-12,0.007610354451033642,2.7347179989229356e-07
1026,8.240443414460528e-15,2.870944742580944e-09,1.0122627472946726e-12,0.007606489218083169,2.729419393609814e-07
1027,8.465714659468037e-15,2.867470320657723e-09,9.996754491237135e-13,0.007602629676658598,2.7241361779009516e-07
1028,8.694892599483239e-15,2.863969797949286e-09,9.872405261943733e-13,0.0075987758129319296,2.7188682922422663e-07
1029,8.928000593575034e-15,2.8604424438406304e-09,9.749561710808994e-13,0.0075949276131219556,2.713615677367524e-07
1030,9.165061633497127e-15,2.8568875480604985e-09,9.628205972487531e-13,0.007591085063494055,2.7083782742966674e-07
1031,9.406098343552373e-15,2.8533044208158295e-09,9.508320388247268e-13,0.0075872481503599905,2.70315602433416e-07
1032,9.651132980532885e-15,2.8496923929184355e-09,9.389887503693108e-13,0.00758341686007771,2.697948869067342e-07
1033,9.900187433733756e-15,2.8460508159037595e-09,9.272890066513048e-13,0.007579591179051148,2.692756750364793e-07
1034,1.0153283225038286e-14,2.8423790621415865e-09,9.157311024246425e-13,0.007575771093730023,2.687579610374712e-07
1035,1.0410441509072629e-14,2.838676524938612e-09,9.043133522074279e-13,0.007571956590609643,2.6824173915233e-07
1036,1.0671683073427894e-14,2.8349426186327563e-09,8.930340900631586e-13,0.00756814765623071,2.677270036513164e-07
1037,1.0937028338947627e-14,2.831176778679092e-09,8.818916693841209e-13,0.00756434427717912,2.6721374883217203e-07
1038,1.1206497360078865e-14,2.8273784617273413e-09,8.708844626769459e-13,0.007560546440085771,2.667019690199617e-07
1039,1.1480109825284812e-14,2.8235471456908007e-09,8.600108613503011e-13,0.007556754131626374,2.661916585669165e-07
1040,1.1757885057517287e-14,2.81968232980663e-09,8.492692755047089e-13,0.007552967338521251,2.656828118522777e-07
1041,1.2039842014747231e-14,2.8157835346874536e-09,8.386581337244717e-13,0.007549186047535151,2.6517542328214187e-07
1042,1.232599929055136e-14,2.8118503023641497e-09,8.281758828716889e-13,0.00754541024547706,2.6466948728930717e-07
1043,1.2616375114753466e-14,2.8078821963198266e-09,8.178209878823479e-13,0.007541639919200007,2.641649983331205e-07
1044,1.2910987354118475e-14,2.8038788015148693e-09,8.07591931564471e-13,0.007537875055600876,2.636619508993255e-07
1045,1.3209853513097788e-14,2.7998397244030656e-09,7.974872143983089e-13,0.0075341156416202214,2.6316033949991196e-07
1046,1.3512990734624205e-14,2.795764592938726e-09,7.875053543385518e-13,0.007530361664242081,2.62660158672966e-07
1047,1.3820415800954936e-14,2.7916530565747935e-09,7.776448866185567e-13,0.00752661311049379,2.6216140298252134e-07
1048,1.4132145134561146e-14,2.787504786251895e-09,7.679043635565588e-13,0.007522869967445794,2.6166406701841133e-07
1049,1.444819479906255e-14,2.7833194743783263e-09,7.582823543638606e-13,0.007519132222211471,2.611681453961222e-07
1050,1.4768580500205593e-14,2.7790968348009693e-09,7.487774449549785e-13,0.007515399861946942,2.606736327566473e-07
1051,1.5093317586883803e-14,2.774836602767129e-09,7.393882377597284e-13,0.007511672873850893,2.6018052376634214e-07
1052,1.542242105219902e-14,2.77053853487728e-09,7.301133515372381e-13,0.007507951245164397,2.596888131167805e-07
1053,1.575590553456194e-14,2.766202409028762e-09,7.209514211918608e-13,0.007504234963170729,2.5919849552461143e-07
1054,1.609378531883083e-14,2.761828024350426e-09,7.119010975909811e-13,0.0075005240151951895,2.5870956573141737e-07
1055,1.6436074337487163e-14,2.757415201128271e-09,7.029610473846932e-13,0.007496818388604926,2.582220185035728e-07
1056,1.6782786171846692e-14,2.7529637807220892e-09,6.941299528273292e-13,0.007493118070808755,2.5773584863210427e-07
1057,1.7133934053304976e-14,2.74847362547319e-09,6.854065116008286e-13,0.00748942304925699,2.5725105093255125e-07
1058,1.748953086461595e-14,2.74394461860322e-09,6.767894366399204e-13,0.007485733311441262,2.5676762024482755e-07
1059,1.7849589141202577e-14,2.739376664104166e-09,6.682774559591095e-13,0.007482048844894346,2.562855514330841e-07
1060,1.8214121072498357e-14,2.734769686619589e-09,6.598693124814404e-13,0.007478369637189989,2.558048393855725e-07
1061,1.85831385033184e-14,2.730123631317178e-09,6.51563763869026e-13,0.007474695675942736,2.5532547901450926e-07
1062,1.8956652935259295e-14,2.7254384637526854e-09,6.433595823553145e-13,0.007471026948807759,2.548474652559412e-07
1063,1.9334675528126487e-14,2.7207141697253462e-09,6.352555545790828e-13,0.007467363443480688,2.543707930696116e-07
1064,1.9717217101388234e-14,2.7159507551248754e-09,6.272504814201272e-13,0.007463705147697438,2.5389545743882707e-07
1065,2.010428813565506e-14,2.711148245770137e-09,6.193431778366332e-13,0.007460052049234039,2.534214533703258e-07
1066,2.049589877418374e-14,2.7063066872395993e-09,6.115324727042035e-13,0.007456404135906473,2.5294877589414603e-07
1067,2.089205882440502e-14,2.7014261446937032e-09,6.038172086565127e-13,0.007452761395570506,2.5247742006349587e-07
1068,2.129277775947373e-14,2.696506702689236e-09,5.961962419275683e-13,0.0074491238161215135,2.520073809546236e-07
1069,2.1698064719840946e-14,2.6915484649858816e-09,5.886684421955472e-13,0.007445491385494326,2.515386536666893e-07
1070,2.2107928514846745e-14,2.6865515543450438e-09,5.812326924281739e-13,0.007441864091663056,2.5107123332163663e-07
1071,2.2522377624333124e-14,2.6815161123211146e-09,5.738878887296042e-13,0.007438241922640939,2.5060511506406614e-07
1072,2.29414202002759e-14,2.6764422990453093e-09,5.666329401887728e-13,0.007434624866480168,2.50140294061109e-07
1073,2.3365064068435073e-14,2.671330293002253e-09,5.594667687291592e-13,0.0074310129112717315,2.4967676550230146e-07
1074,2.3793316730022605e-14,2.66618029079944e-09,5.52388308959905e-13,0.007427406045145253,2.492145245994606e-07
1075,2.422618536338691e-14,2.6609925069297774e-09,5.453965080282156e-13,0.007423804256268831,2.487535665865605e-07
1076,2.46636768257134e-14,2.6557671735273254e-09,5.384903254729462e-13,0.007420207532848874,2.4829388671960904e-07
1077,2.5105797654740114e-14,2.65050454011648e-09,5.316687330792557e-13,0.007416615863129951,2.478354802765262e-07
1078,2.555255407048801e-14,2.6452048733547103e-09,5.24930714734148e-13,0.007413029235394624,2.4737834255702226e-07
1079,2.6003951977004832e-14,2.639868456769082e-09,5.182752662826642e-13,0.007409447637963295,2.4692246888247767e-07
1080,2.6459996964122204e-14,2.634495590486732e-09,5.117013953843537e-13,0.00740587105919405,2.4646785459582283e-07
1081,2.692069430922516e-14,2.6290865909595084e-09,5.052081213694379e-13,0.007402299487482503,2.460144950614194e-07
1082,2.7386048979033398e-14,2.6236417906829507e-09,4.987944750936507e-13,0.007398732911261639,2.4556238566494183e-07
1083,2.7856065631393656e-14,2.618161537909827e-09,4.924594987898018e-13,0.007395171319001659,2.4511152181326006e-07
1084,2.8330748617082627e-14,2.612646196358433e-09,4.862022459117012e-13,0.007391614699209832,2.4466189893432263e-07
1085,2.8810101981619736e-14,2.6070961449158446e-09,4.800217809576469e-13,0.007388063040430336,2.442135124770407e-07
1086,2.9294129467089403e-14,2.6015117773363677e-09,4.7391717919131e-13,0.007384516331244112,2.437663579111729e-07
1087,2.9782834513971804e-14,2.5958935019353624e-09,4.678875257111975e-13,0.007380974560268706,2.433204307272107e-07
1088,3.027622026298209e-14,2.5902417412786804e-09,4.619319163835325e-13,0.007377437716158125,2.428757264362648e-07
1089,3.077428955691696e-14,2.5845569318679345e-09,4.560494578538642e-13,0.007373905787602684,2.424322405699519e-07
1090,3.127704494250877e-14,2.578839523821818e-09,4.5023926745550075e-13,0.007370378763328856,2.419899686802825e-07
1091,3.178448867228578e-14,2.5730899805536876e-09,4.445004731007438e-13,0.007366856632099129,2.4154890633954924e-07
1092,3.2296622706438876e-14,2.5673087784456414e-09,4.3883221316581453e-13,0.007363339382711853,2.4110904914021605e-07
1093,3.2813448714693836e-14,2.5614964065193268e-09,4.3323363637315826e-13,0.0073598270040010965,2.4067039269480793e-07
1094,3.333496807818861e-14,2.5556533661036955e-09,4.2770390167275344e-13,0.007356319484836499,2.402329326358015e-07
1095,3.3861181891355384e-14,2.549780170499925e-09,4.222421781232774e-13,0.007352816814123126,2.397966646155161e-07
1096,3.439209096380709e-14,2.5438773446437525e-09,4.168476447736149e-13,0.007349318980801326,2.39361584306006e-07
1097,3.4927695822227394e-14,2.537945424765434e-09,4.115194905450038e-13,0.007345825973846586,2.3892768739895237e-07
1098,3.5467996712264354e-14,2.531984958047574e-09,4.0625691411401326e-13,0.007342337782269387,2.3849496960555734e-07
1099,3.601299360042685e-14,2.5259965022810377e-09,4.0105912379648074e-13,0.0073388543951150645,2.3806342665643737e-07
1100,3.6562686175983717e-14,2.519980625519169e-09,3.9592533743249486e-13,0.007335375801463662,2.3763305430151806e-07
1101,3.711707385286519e-14,2.5139379057305764e-09,3.9085478227248347e-13,0.0073319019904297955,2.3720384830992948e-07
1102,3.7676155771565964e-14,2.5078689304506707e-09,3.8584669486445253e-13,0.007328432951162513,2.3677580446990204e-07
1103,3.8239930801049775e-14,2.5017742964321986e-09,3.8090032094239456e-13,0.007324968672845146,2.3634891858866308e-07
1104,3.880839754065521e-14,2.495654609295008e-09,3.76014915315899e-13,0.007321509144695185,2.3592318649233427e-07
1105,3.938155432200207e-14,2.4895104831752354e-09,3.7118974176096365e-13,0.007318054355964131,2.3549860402582932e-07
1106,3.995939921089841e-14,2.483342540374171e-09,3.664240729120235e-13,0.007314604295937359,2.3507516705275269e-07
1107,4.054193000924749e-14,2.477151411007001e-09,3.617171901551927e-13,0.007311158953933987,2.346528714552987e-07
1108,4.1129144256954565e-14,2.4709377326516397e-09,3.570683835227244e-13,0.0073077183193067325,2.3423171313415133e-07
1109,4.172103923383318e-14,2.464702149997878e-09,3.5247695158868325e-13,0.007304282381441781,2.3381168800838474e-07
1110,4.231761196151061e-14,2.4584453144970517e-09,3.47942201365826e-13,0.007300851129758654,2.3339279201536427e-07
1111,4.2918859205332364e-14,2.4521678840124376e-09,3.4346344820368416e-13,0.007297424553710067,2.329750211106482e-07
1112,4.352477747626506e-14,2.4458705224705935e-09,3.390400156878433e-13,0.007294002642781802,2.3255837126789003e-07
1113,4.4135363032797855e-14,2.4395538995138282e-09,3.3467123554040634e-13,0.0072905853864925745,2.3214283847874137e-07
1114,4.4750611882841933e-14,2.433218690154012e-09,3.3035644752163646e-13,0.007287172774393899,2.3172841875275556e-07
1115,4.5370519785627694e-14,2.4268655744279187e-09,3.2609499933276684e-13,0.007283764796069959,2.313151081172917e-07
1116,4.599508225359974e-14,2.420495237054303e-09,3.21886246519969e-13,0.007280361441137475,2.3090290261741947e-07
1117,4.662429455430913e-14,2.4141083670928767e-09,3.1772955237946787e-13,0.007276962699245575,2.304917983158244e-07
1118,4.725815171230265e-14,2.4077056576053864e-09,3.136242878637924e-13,0.007273568560075666,2.3008179129271377e-07
1119,4.7896648511009346e-14,2.4012878053189837e-09,3.0956983148915195e-13,0.007270179013341301,2.2967287764572323e-07
1120,4.8539779494623256e-14,2.3948555102920293e-09,3.055655692439269e-13,0.007266794048788057,2.2926505348982368e-07
1121,4.918753896998307e-14,2.3884094755825385e-09,3.0161089449826067e-13,0.0072634136561934,2.288583149572291e-07
1122,4.9839921008447805e-14,2.3819504069194173e-09,2.9770520791474315e-13,0.007260037825366565,2.2845265819730475e-07
1123,5.049691944776866e-14,2.375479012376643e-09,2.938479173601723e-13,0.007256666546148423,2.2804807937647586e-07
1124,5.115852789395688e-14,2.3689960020505795e-09,2.9003843781838345e-13,0.007253299808411359,2.2764457467813719e-07
1125,5.182473972314705e-14,2.362502087740557e-09,2.862761913041356e-13,0.007249937602059149,2.2724214030256279e-07
1126,5.249554808345638e-14,2.3559979826328483e-09,2.8256060677803926e-13,0.007246579917026827,2.2684077246681662e-07
1127,5.317094589683889e-14,2.349484400988236e-09,2.7889112006251755e-13,0.007243226743280571,2.2644046740466346e-07
1128,5.385092586093515e-14,2.3429620578332595e-09,2.752671737587895e-13,0.007239878070817573,2.2604122136648057e-07
1129,5.4535480450917097e-14,2.3364316686553105e-09,2.716882171648586e-13,0.007236533889665917,2.2564303061916987e-07
1130,5.5224601921327434e-14,2.3298939491016754e-09,2.681537061945017e-13,0.00723319418988446,2.252458914460705e-07
1131,5.591828230791414e-14,2.3233496146826777e-09,2.6466310329724247e-13,0.007229858961562704,2.248498001468722e-07
1132,5.661651342945944e-14,2.3167993804790218e-09,2.6121587737929876e-13,0.0072265281948206824,2.2445475303752884e-07
1133,5.731928688960326e-14,2.310243960853459e-09,2.578115037254939e-13,0.0072232018798088354,2.2406074645017285e-07
1134,5.802659407866126e-14,2.303684069166873e-09,2.544494639221185e-13,0.007219880006707889,2.2366777673303004e-07
1135,5.873842617543677e-14,2.2971204174989067e-09,2.5112924578073283e-13,0.00721656256572874,2.232758402503349e-07
1136,5.945477414902703e-14,2.2905537163732023e-09,2.4785034326289886e-13,0.007213249547112333,2.2288493338224635e-07
1137,6.017562876062348e-14,2.2839846744873784e-09,2.446122564058306e-13,0.007209940941129542,2.2249505252476424e-07
1138,6.090098056530584e-14,2.2774139984478005e-09,2.414144912489503e-13,0.007206636738081059,2.2210619408964621e-07
1139,6.163081991383004e-14,2.270842392509255e-09,2.38256559761343e-13,0.007203336928297267,2.2171835450432497e-07
1140,6.236513695440974e-14,2.2642705583195752e-09,2.351379797700946e-13,0.007200041502138132,2.2133153021182627e-07
1141,6.310392163449168e-14,2.2576991946693184e-09,2.320582748895072e-13,0.0071967504499930845,2.209457176706873e-07
1142,6.384716370252427e-14,2.25112899724653e-09,2.290169744511764e-13,0.007193463762280902,2.2056091335487558e-07
1143,6.459485270971962e-14,2.2445606583966986e-09,2.2601361343492498e-13,0.007190181429449597,2.201771137537083e-07
1144,6.534697801180915e-14,2.2379948668879025e-09,2.2304773240057814e-13,0.0071869034419763,2.1979431537177215e-07
1145,6.610352877079206e-14,2.2314323076812603e-09,2.2011887742057433e-13,0.007183629790367148,2.1941251472884386e-07
1146,6.68644939566774e-14,2.224873661706668e-09,2.1722660001339746e-13,0.007180360465157172,2.1903170835981089e-07
1147,6.762986234921866e-14,2.2183196056439196e-09,2.1437045707782355e-13,0.007177095456910179,2.1865189281459275e-07
1148,6.839962253964222e-14,2.211770811709213e-09,2.11550010827971e-13,0.007173834756218646,2.1827306465806292e-07
1149,6.917376293236782e-14,2.2052279474470795e-09,2.087648287291433e-13,0.007170578353703607,2.1789522046997105e-07
1150,6.995227174672268e-14,2.198691675527765e-09,2.0601448343445749e-13,0.007167326240014538,2.1751835684486573e-07
1151,7.073513701864804e-14,2.1921626535501016e-09,2.0329855272224516e-13,0.007164078405829251,2.1714247039201768e-07
1152,7.15223466023987e-14,2.185641533849846e-09,2.0061661943421983e-13,0.007160834841853784,2.167675577353435e-07
1153,7.231388817223506e-14,2.1791289633135375e-09,1.97968271414399e-13,0.007157595538822286,2.1639361551332966e-07
1154,7.31097492241081e-14,2.1726255831978665e-09,1.9535310144877329e-13,0.007154360487496917,2.1602064037895734e-07
1155,7.390991707733693e-14,2.1661320289545413e-09,1.9277070720571165e-13,0.007151129678667729,2.1564862899962726e-07
1156,7.471437887627863e-14,2.159648930060692e-09,1.902206911770961e-13,0.007147903103152565,2.1527757805708532e-07
1157,7.552312159199125e-14,2.153176909854763e-09,1.8770266062017402e-13,0.007144680751796953,2.1490748424734854e-07
1158,7.633613202388865e-14,2.1467165853779204e-09,1.8521622750012266e-13,0.007141462615473994,2.145383442806314e-07
1159,7.715339680138833e-14,2.1402685672209272e-09,1.8276100843331326e-13,0.007138248685084256,2.141701548812727e-07
1160,7.797490238555142e-14,2.1338334593764985e-09,1.8033662463127002e-13,0.007135038951555671,2.1380291278766298e-07
1161,7.88006350707151e-14,2.127411859097109e-09,1.7794270184531218e-13,0.007131833405843428,2.1343661475217196e-07
1162,7.963058098611771e-14,2.1210043567582047e-09,1.755788703118727e-13,0.007128632038929869,2.1307125754107702e-07
1163,8.046472609751572e-14,2.114611535726826e-09,1.7324476469848476e-13,0.007125434841824383,2.1270683793449147e-07
1164,8.130305620879345e-14,2.108233972235586e-09,1.7094002405042744e-13,0.007122241805563302,2.123433527262939e-07
1165,8.214555696356492e-14,2.1018722352619656e-09,1.6866429173802272e-13,0.007119052921209802,2.1198079872405727e-07
1166,8.299221384676802e-14,2.0955268864129186e-09,1.664172154045762e-13,0.007115868179853791,2.11619172748979e-07
1167,8.384301218625113e-14,2.0891984798146967e-09,1.6419844691495295e-13,0.007112687572611816,2.1125847163581119e-07
1168,8.469793715435152e-14,2.082887562007892e-09,1.6200764230478063e-13,0.0071095110906269545,2.108986922327913e-07
1169,8.55569737694667e-14,2.076594671847629e-09,1.5984446173027293e-13,0.007106338725068717,2.1053983140157319e-07
1170,8.64201068976174e-14,2.070320340408852e-09,1.5770856941866488e-13,0.007103170467132943,2.1018188601715878e-07
1171,8.728732125400315e-14,2.064065090896667e-09,1.5559963361925296e-13,0.007100006308041702,2.0982485296782986e-07
1172,8.815860140455008e-14,2.057829438561677e-09,1.5351732655503168e-13,0.007096846239043194,2.0946872915508051e-07
1173,8.903393176745056e-14,2.0516138906202447e-09,1.5146132437492076e-13,0.007093690251411645,2.0911351149354964e-07
1174,8.991329661469558e-14,2.04541894617963e-09,1.4943130710657448e-13,0.007090538336447215,2.0875919691095441e-07
1175,9.079668007359896e-14,2.0392450961679386e-09,1.474269586097662e-13,0.007087390485475896,2.084057823480235e-07
1176,9.168406612831393e-14,2.0330928232688157e-09,1.454479665303407e-13,0.007084246689849412,2.0805326475843115e-07
1177,9.257543862134211e-14,2.0269626018608088e-09,1.4349402225472866e-13,0.007081106940945122,2.077016411087315e-07
1178,9.347078125503435e-14,2.0208548979613456e-09,1.415648208650143e-13,0.007077971230165925,2.0735090837829317e-07
1179,9.4370077593084e-14,2.0147701691752416e-09,1.39660061094551e-13,0.007074839548940159,2.0700106355923448e-07
1180,9.527331106201242e-14,2.0087088646476728e-09,1.3777944528411727e-13,0.007071711888721511,2.066521036563588e-07
1181,9.618046495264665e-14,2.0026714250215374e-09,1.3592267933860653e-13,0.007068588240988912,2.0630402568709053e-07
1182,9.709152242158947e-14,1.9966582823991292e-09,1.3408947268424465e-13,0.00706546859724645,2.059568266814112e-07
1183,9.80064664926814e-14,1.990669860308041e-09,1.3227953822632777e-13,0.00706235294902327,2.0561050368179611e-07
1184,9.892528005845547e-14,1.984706573671234e-09,1.3049259230747475e-13,0.0070592412878734785,2.0526505374315144e-07
1185,9.9847945881584e-14,1.978768828781176e-09,1.2872835466638757e-13,0.007056133605376053,2.0492047393275134e-07
1186,1.0077444659631733e-13,1.972857023277979e-09,1.2698654839711345e-13,0.0070530298931347464,2.0457676133017585e-07
1187,1.0170476470991559e-13,1.9669715461314516e-09,1.2526689990880239e-13,0.007049930142777993,2.0423391302724897e-07
1188,1.026388826040722e-13,1.961112777626976e-09,1.2356913888595422e-13,0.007046834345958815,2.0389192612797702e-07
1189,1.0357678253632999e-13,1.955281089355141e-09,1.2189299824914913e-13,0.007043742494354731,2.0355079774848744e-07
1190,1.0451844664148978e-13,1.949476844205041e-09,1.2023821411625518e-13,0.007040654579667666,2.0321052501696806e-07
1191,1.0546385693301083e-13,1.943700396361142e-09,1.1860452576410747e-13,0.007037570593623854,2.028711050736065e-07
1192,1.0641299530440433e-13,1.9379520913036556e-09,1.1699167559065323e-13,0.007034490527973754,2.0253253507053017e-07
1193,1.0736584353061896e-13,1.9322322658123184e-09,1.1539940907755635e-13,0.007031414374491953,2.0219481217174638e-07
1194,1.0832238326941888e-13,1.926541247973492e-09,1.138274747532564e-13,0.007028342124977078,2.0185793355308295e-07
1195,1.0928259606275435e-13,1.920879357190504e-09,1.1227562415647603e-13,0.007025273771251705,2.0152189640212912e-07
1196,1.1024646333812475e-13,1.915246904197143e-09,1.1074361180017189e-13,0.007022209305162273,2.0118669791817686e-07
1197,1.112139664099341e-13,1.909644191074215e-09,1.0923119513592245e-13,0.007019148718578988,2.0085233531216248e-07
1198,1.1218508648083901e-13,1.904071511269082e-09,1.0773813451874849e-13,0.007016092003395743,2.0051880580660852e-07
1199,1.1315980464308968e-13,1.8985291496181025e-09,1.0626419317236034e-13,0.007013039151530021,2.00186106635566e-07
1200,1.1413810187986268e-13,1.893017382371873e-09,1.048091371548267e-13,0.0070099901549228105,1.9985423504455715e-07
1201,1.1511995906658704e-13,1.8875364772231906e-09,1.0337273532465963e-13,0.007006945005538521,1.9952318829051832e-07
1202,1.1610535697226284e-13,1.8820866933376717e-09,1.0195475930731097e-13,0.007003903695364891,1.9919296364174324e-07
1203,1.170942762607722e-13,1.8766682813869036e-09,1.0055498346207494e-13,0.007000866216412905,1.9886355837782663e-07
1204,1.1808669749218298e-13,1.8712814835840836e-09,9.917318484939167e-14,0.0069978325607167,1.985349697896081e-07
1205,1.1908260112404598e-13,1.8659265337220448e-09,9.780914319854715e-14,0.006994802720333492,1.9820719517911654e-07
1206,1.200819675126836e-13,1.8606036572135783e-09,9.646264087576416e-14,0.006991776687343477,1.978802318595146e-07
1207,1.2108477691447245e-13,1.8553130711339812e-09,9.513346285268025e-14,0.006988754453849755,1.9755407715504357e-07
1208,1.2209100948711813e-13,1.850054984265756e-09,9.382139667520689e-14,0.006985736011978242,1.9722872840096869e-07
1209,1.2310064529092315e-13,1.8448295971453631e-09,9.252623243276564e-14,0.006982721353877584,1.9690418294352466e-07
1210,1.2411366429004733e-13,1.8396371021119554e-09,9.124776272789717e-14,0.0069797104717190745,1.9658043813986142e-07
1211,1.2513004635376218e-13,1.8344776833580142e-09,8.998578264623741e-14,0.006976703357696571,1.9625749135799044e-07
1212,1.261497712576966e-13,1.8293515169818248e-09,8.87400897268575e-14,0.006973700004026412,1.9593533997673108e-07
1213,1.2717281868507701e-13,1.8242587710416762e-09,8.75104839329619e-14,0.006970700402947332,1.956139813856574e-07
1214,1.2819916822795975e-13,1.8191996056117612e-09,8.629676762294154e-14,0.006967704546720382,1.9529341298504523e-07
1215,1.292287993884565e-13,1.814174172839652e-09,8.509874552177626e-14,0.006964712427628843,1.9497363218581965e-07
1216,1.302616915799535e-13,1.809182617005317e-09,8.391622469278344e-14,0.006961724037978149,1.9465463640950257e-07
1217,1.3129782412832282e-13,1.8042250745815738e-09,8.274901450970771e-14,0.006958739370095801,1.9433642308816075e-07
1218,1.3233717627312785e-13,1.7993016742959478e-09,8.159692662914796e-14,0.006955758416331289,1.940189896643542e-07
1219,1.3337972716882092e-13,1.7944125371938127e-09,8.04597749633174e-14,0.006952781169056012,1.9370233359108454e-07
1220,1.3442545588593526e-13,1.7895577767027936e-09,7.93373756531328e-14,0.006949807620663194,1.9338645233174403e-07
1221,1.354743414122693e-13,1.78473749869834e-09,7.8229547041628e-14,0.006946837763567806,1.9307134336006475e-07
1222,1.3652636265406463e-13,1.7799518015704057e-09,7.713610964768912e-14,0.006943871590206487,1.9275700416006802e-07
1223,1.375814984371775e-13,1.7752007762911748e-09,7.60568861401062e-14,0.006940909093037463,1.924434322260141e-07
1224,1.3863972750824322e-13,1.7704845064837633e-09,7.499170131193804e-14,0.006937950264540468,1.921306250623523e-07
1225,1.3970102853583428e-13,1.7658030684918453e-09,7.39403820551865e-14,0.006934995097216668,1.9181858018367122e-07
1226,1.4076538011161187e-13,1.761156531450131e-09,7.290275733577579e-14,0.0069320435835885826,1.9150729511464946e-07
1227,1.4183276075147069e-13,1.756544957355647e-09,7.187865816883371e-14,0.006929095716200002,1.9119676739000638e-07
1228,1.4290314889667743e-13,1.7519684011397525e-09,7.08679175942707e-14,0.006926151487615914,1.9088699455445333e-07
1229,1.4397652291500304e-13,1.7474269107408388e-09,6.987037065265337e-14,0.006923210890422426,1.9057797416264506e-07
1230,1.4505286110184813e-13,1.74292052717766e-09,6.888585436136867e-14,0.006920273917226688,1.9026970377913143e-07
1231,1.4613214168136208e-13,1.738449284623234e-09,6.791420769107497e-14,0.006917340560656817,1.8996218097830943e-07
1232,1.4721434280755602e-13,1.734013210479265e-09,6.695527154243696e-14,0.006914410813361818,1.896554033443754e-07
1233,1.482994425654094e-13,1.7296123254510435e-09,6.600888872314057e-14,0.00691148466801151,1.8934936847127753e-07
1234,1.4938741897197032e-13,1.7252466436227565e-09,6.507490392518473e-14,0.00690856211729645,1.8904407396266876e-07
1235,1.504782499774493e-13,1.7209161725331773e-09,6.415316370244593e-14,0.00690564315392786,1.887395174318597e-07
1236,1.515719134663076e-13,1.7166209132516877e-09,6.324351644851337e-14,0.0069027277706375486,1.8843569650177206e-07
1237,1.5266838725833845e-13,1.7123608604545632e-09,6.234581237479027e-14,0.006899815960177837,1.8813260880489215e-07
1238,1.5376764910974294e-13,1.7081360025015208e-09,6.145990348885874e-14,0.006896907715321489,1.8783025198322485e-07
1239,1.548696767141995e-13,1.7039463215124378e-09,6.058564357310463e-14,0.006894003028861633,1.8752862368824762e-07
1240,1.5597444770392702e-13,1.699791793444242e-09,5.972288816359956e-14,0.006891101893611687,1.8722772158086484e-07
